#,Name,Type,Title,Outlet,Semester
463,"Galetto, Federico",Journal Publication,Jet Graphs,"Involve, a Journal of Mathematics",Summer 2021
464,"Galetto, Federico",Presentation,Finite group actions on free resolutions.,AMS Special Session on Homological Methods in Commutative Algebra,Spring 2022
465,"Galetto, Federico",Presentation,Jet graphs,AMS Special Session on Commutative Algebra,Spring 2022
466,"Galetto, Federico",Journal Publication,Finite group characters on free resolutions,J. Symbolic Comput.,Spring 2022
467,"Galetto, Federico",Journal Publication,Setting the scene for Betti characters,Journal of Software for Algebra and Geometry,Summer 2022
468,"Galetto, Federico",Journal Publication,Computing with jets,Journal of Software for Algebra and Geometry,Spring 2023
469,"Gao, Daozhou",Presentation,Impact of Human Movement on Disease Persistence,CBMS Conference: Interface of Mathematical Biology and Linear Algebra,Summer 2022
470,"Gao, Daozhou",Review,The effect of changing COVID‐19 restrictions on the transmission rate in a veterinary clinic,,Summer 2022
471,"Gao, Daozhou",Review,Propagation phenomena for man‐environment epidemic model with nonlocal dispersals,,Summer 2022
472,"Gao, Daozhou",Review,Analysis on COVID‐19 vaccination behavior of rural residents in Central China by publicity policy,,Summer 2022
473,"Gao, Daozhou",Presentation,Nonhomogeneous Mixing of Hosts and Vectors Increases Disease Persistence,Workshop on Mathematical Biology and Medical Big Data Analysis,Fall 2022
474,"Gao, Daozhou",Review,Mathematical analysis of a pertussis SIVRS model with waning and naturally boosted immunity,,Fall 2022
475,"Gao, Daozhou",Review,The role of the spatial topology in trophic metacommunities: species with reduced mobility and total population size,,Fall 2022
476,"Gao, Daozhou",Review,Assessing the spatiotemporal malaria transmission intensity with heterogeneous risk factors: a modeling study in Cambodia,,Fall 2022
477,"Gao, Daozhou",Review,"Multi-patch epidemic models with partial mobility, residency, and demography",,Fall 2022
478,"Gao, Daozhou",Review,Fish-borne parasitic zoonoses transmission dynamics: the case of anisakiasis ,,Fall 2022
479,"Gao, Daozhou",Presentation,Modeling the Spatial Spread of Vector-borne Diseases with a Mixed Lagrangian-Eulerian Approach,2022 Xian Conference on Differential Equations and Dynamical Systems,Fall 2022
480,"Gao, Daozhou",Presentation,Role of Asymptomatic Infection and Transmission on Disease Spread,"Workshop on PDEs and Mathematical Biology, Virtual Meeting",Fall 2022
481,"Gao, Daozhou",Review,Optimal intervention strategies for minimizing total incidence during an epidemic,,Fall 2022
482,"Gao, Daozhou",Journal Publication,Modelling Trypanosoma cruzi-Trypanosoma rangeli co-infection and pathogenic effect on Chagas disease spread,Discrete and Continuous Dynamical Systems-B,Spring 2023
483,"Gao, Daozhou",Review,Asymmetric movement in agent-based pattern formation of consumer-resource systems,,Spring 2023
484,"Gao, Daozhou",Journal Publication,Bifurcation and overexploitation in Rosenzweig-MacArthur model,Discrete and Continuous Dynamical Systems-B,Spring 2023
485,"Gao, Daozhou",Review,"Rotating, sliding or both ?",,Spring 2023
486,"Gao, Daozhou",Journal Publication,Relative prevalence-based dispersal in an epidemic patch model,Journal of Mathematical Biology,Spring 2023
487,"Gao, Daozhou",Review,A hierarchical intervention scheme based on epidemic severity in a community network,,Spring 2023
488,"Gao, Daozhou",Review,Analysis on a spatial SIS epidemic model with saturated incidence function in advective environments: I. conserved total population,,Spring 2023
489,"Geither, Michael J",Creative Production,Heirloom - radio play,Playwrights Local (theatre),Summer 2021
490,"Geither, Michael J",Creative Production,Heirloom - short film,Borderlight Festival,Summer 2021
491,"Gigante, Maria F",Creative Production,Born to the Babushka,"Film Festivals, Professional Conferences",Summer 2020
492,"Gigante, Maria F",Presentation,THE PUMP (narrative screenplay),"University Film & Video Association, Official Selection and Script Presentation and Table Read/ Film Festivals",Summer 2020
493,"Gigante, Maria F",Creative Production,Del At Any Size,Theatrical (Feature Length Script),Summer 2020
494,"Gigante, Maria F",Poster Presentation,MICRO DOCUMENTARY: FILM PRODUCTION AND DOCUMENTARY STORYTELLING DURING THE PANDEMIC,Virtual Provost's Teaching Summit 2021,Spring 2021
495,"Gigante, Maria F",Presentation,KEEP TEACHING: Blackboard Discussion Forums & Zoom Breakout Rooms: Building Class Community and Connection,Faculty Innovators Workshop,Spring 2021
496,"Gigante, Maria F",Creative Production,GUEST BOOK,University Film & Video Association Conference ,Spring 2022
497,"Gigante, Maria F",Creative Production,THE ADJUNCT (TV pilot screenplay),University Film & Video Association (UFVA) 2022 Conference,Summer 2022
498,"Gigante, Maria F",Review,FMA Self-Study Report (Program Review),,Summer 2022
499,"Gigante, Maria F",Presentation,"Test screening and request for feedback for ""M I L K"" (short film in progress)","Test Screening of ""M I L K,"" open to the public",Fall 2022
500,"Gigante, Maria F",Presentation,"Presenter: ""Teaching with the Cleveland International Film Festival""",Center for Faculty Excellence Workshop,Spring 2023
501,"Gigante, Maria F",Creative Production,"Assistant Director: ""The Belle of New Orleans,"" short filmThis was a film-within-a-play, as part of the CSU Department of Theatre and Dance's production of ""By The Way, Meet Vera Stark.""I worked in the role of Assistant Director on the film.",CSU Department of Theatre and Dance,Spring 2023
502,"Gigante, Maria F",Creative Production,"M I L K (short narrative film)
Written, produced & directed by Maria Gigante
M I L K is an 8-minute experimental-narrative film that uses comedy and discomfort to explore how women learn to be women, and whether they should accept or reject those teachings.
PLOT SUMMARY: On a family visit, an impressionable young woman disrupts the harmony of the household when she fails to fill her uncle’s glass of milk to the brim.",Cleveland International Film Festival,Spring 2023
503,"Gigante, Maria F",Presentation,"Moderator
Panel: ""The Craft: The Creative Team and Theis Decisions""",CIFF Filmmaker Panels at FMA,Spring 2023
504,"Gingerich, Stephen D",Review,"Book review of Laura Jansen, Borges’ Classics: Global Encounters with the Graeco-Roman Past",,Summer 2020
505,"Gingerich, Stephen D",Other,"Doing Justice: Three Essays on Walter Benjamin, by Pablo Oyarzun, translated by Stephen Gingerich",Polity Press,Summer 2020
506,"Gingerich, Stephen D",Journal Publication,"""No sirvir de nada"": Ana María Matute’s and Georges Bataille’s Literatures of Infantile Violence",CR: The New Centennial Review,Fall 2020
507,"Gingerich, Stephen D",Book,Just This Side of Philosophy: Literature and Thought in Spanish Letters,SUNY Press,Summer 2022
508,"Gnanapragasam, Merlin Nithya",Presentation,Delineating the functions of EKLF during terminal erythroid cell divisions,"2019 Gordon Research Conference ""Red Cells"" ",Fall 2020
509,"Gnanapragasam, Merlin Nithya",Journal Publication,EKLF / KLF1 expression defines a unique macrophage subset during mouse erythropoiesis,BioRxiv,Fall 2020
510,"Gnanapragasam, Merlin Nithya",Journal Publication,EKLF/KLF1 expression defines a unique macrophage subset during mouse erythropoiesis,eLife,Spring 2021
511,"Gnanapragasam, Merlin Nithya",Journal Publication,EKLF/KLF1 expression defines a unique macrophage subset during mouse erythropoiesis,eLife,Fall 2021
512,"Gnanapragasam, Merlin Nithya",Journal Publication,PUM1 mediates the posttranscriptional regulation of human fetal hemoglobin,Blood advances,Summer 2022
513,"Gnanapragasam, Merlin Nithya",Journal Publication,Identification of a genomic DNA sequence that quantitatively modulates KLF1 transcription factor expression in differentiating human hematopoietic cells,Scientific reports,Spring 2023
514,"Gogonea, Valentin",Journal Publication,Structural model of the human tRNA multisynthetase complex by cross-linking mass spectrometry,Nucl. Acid Res.,Fall 2020
515,"Gogonea, Valentin",Poster Presentation,Quantification of hydrogen sulfide and thiols in biological samples by liquid chromatography tandem mass spectrometry,40th Annual Lerner Research Institute Research Day,Fall 2020
516,"Gogonea, Valentin",Journal Publication,Small molecule inhibition of gut microbial trimethylamine lyase activity alters host sterol and bile acid metabolism,Am. J. Physiol,Fall 2020
517,"Gogonea, Valentin",Journal Publication,The Zinc-binding domain of mammalian prolyl-tRNA synthetase is indispensable for catalytic activity and organism viability,ISCIENCE,Spring 2021
518,"Gogonea, Valentin",Journal Publication,"Association of plasma bile acid profile, and both histopathological indices and genetic variants for non-alcoholic fatty liver disease progression",Metabolism,Spring 2021
519,"Gogonea, Valentin",Poster Presentation,Modeling the interaction of platelet-activating factor acetylhydrolase with oxidized phospholipids,41th Annual Lerner Research Institute Research Day,Fall 2021
520,"Gogonea, Valentin",Poster Presentation,"Hydrogen sulfide, thiol homeostasis and aging: A mass spectrometry method for quantification of hydrogen sulfide and other thiols.",41th Annual Lerner Research Institute Research Day,Fall 2021
521,"Gogonea, Valentin",Poster Presentation,A Novel Liquid Chromatography Mass Spectrometry Assay for the Quantification of Hydrogen Sulfide in Biological Samples,2021 AACC Annual Scientific Meeting & Clinical Lab Expo,Fall 2021
522,"Gogonea, Valentin",Journal Publication,The gut microbial gbu gene cluster participates in red-meat diet-enhanced cardiovascular disease risk,Nat. Microbiol. ,Spring 2022
523,"Gogonea, Valentin",Journal Publication,An optimized protocol for in vitro and in cellulo structural determination of protein complexes by crosslinking mass spectrometry,STAR Protocols ,Spring 2022
524,"Gogonea, Valentin",Poster Presentation,Platelet-activating factor acetylhydrolase interaction with oxidized phospholipids,College of Science and Health Professions Research Day,Spring 2022
525,"Gogonea, Valentin",Poster Presentation,A Novel liquid chromatography mass spectrometry assay for the quantification of hydrogen sulfide and other thiols in biological samples,College of Science and Health Professions Research Day,Spring 2022
526,"Gogonea, Valentin",Poster Presentation,Investigating the reaction mechanism between γ-butyrobetaine and flavine. A DFT approach,College of Science and Health Professions Research Day,Spring 2022
527,"Gogonea, Valentin",Poster Presentation,Theoretical mechanistic studies of the gut microbial choline-TMA lyase enzyme CutC,College of Science and Health Professions Research Day,Spring 2022
528,"Gogonea, Valentin",Poster Presentation,Assay for the Quantification of Hydrogen Sulfide and other Thiols in Biological Samples,MSACL 2022 12th Annual Conference and Exhibits,Spring 2022
529,"Gogonea, Valentin",Presentation,Mechanistic Insight into the Ring-opening Polymerization of Hexachlorotriphosphazene,Spring 2022 ACS National Meeting and Exposition,Spring 2022
530,"Gogonea, Valentin",Journal Publication,The pattern of apolipoprotein A-I lysine carbamylation as a probe of the environment within human atherosclerotic aorta,J. Biol. Chem.,Spring 2022
531,"Gogonea, Valentin",Journal Publication,Aminoacyl-tRNA synthetase complex and their role in tumorigenesis,Translational Oncology ,Spring 2022
532,"Gogonea, Valentin",Journal Publication,Co-translational interaction mediates EBP50-ezrin complex formation,PNAS,Spring 2022
533,"Gogonea, Valentin",Journal Publication,"Hydrogen sulfide, thiol homeostasis and aging: A stable isotope-dilution mass spectrometry method for the quantification of hydrogen sulfide and thiols",Redox Biology,Summer 2022
534,"Gogonea, Valentin",Poster Presentation,Gut microbe-generated phenylacetylglutamine is an endogenous allosteric modulator of β2-adrenergic receptors,42nd Annual Lerner Research Institute Research Day,Fall 2022
535,"Gogonea, Valentin",Journal Publication,Multimodal co-translational interactions direct assembly of the human multi-tRNA synthetase complex,PNAS,Fall 2022
536,"Gogonea, Valentin",Presentation,The mechanism of peroxynitrite conversion to nitrate via 4-(p-tolylselanyl)aniline catalysis: A Computational Study,ACS Meeting-in-Miniature,Spring 2023
537,"Gogonea, Valentin",Journal Publication,Two distinct gut microbial pathways contribute to metaorganismal production of phenylacetylglutamine,Cell Host & Microbe ,Spring 2023
538,"Gogonea, Valentin",Poster Presentation,The formation of the shortest phosphazene:  a systematic mechanism using quantum mechanical computation,Ohio Supercomputer Center State Users Group Meeting,Spring 2023
539,"Gogonea, Valentin",Presentation,Pharmacological targeting of gut microbial phenylacetylglutamine production in cardiovascular disease,ACS Meeting-in-Miniature,Spring 2023
540,"Gogonea, Valentin",Presentation,Akt-dependent nuclear localization of EPRS1 activates PARP-1 in breast cancer cells,ACS Meeting-in-Miniature,Spring 2023
541,"Goncy, Elizabeth A",Presentation,"Planning inclusive, affirming, and effective sex ed for LGBTQ+ youth: Using LGBTQ+ youth voice to inform sex ed choices",Presentation to the LGBTQ+ Center of Greater Cleveland staff,Summer 2020
542,"Goncy, Elizabeth A",Poster Presentation,Parenting style and its relation to young adult drug and alcohol abuse,Midwestern Psychological Association,Summer 2020
543,"Goncy, Elizabeth A",Presentation,Inclusionary sexual health information for transgender and gender non-conforming youth,"Identities chosen, innate, and conferred: Influences on multiple domains of social identity across adolescence symposium (Chair C.J. Jensen)",Summer 2020
544,"Goncy, Elizabeth A",Poster Presentation,Ignorance isn't bliss: How purity culture informs quality of sexual education and potential negative outcomes for late adolescence ,Society for Research on Adolescence,Summer 2020
545,"Goncy, Elizabeth A",Presentation,A meta-analysis exploring the global effect of parent-child aggression on later dating abuse in adolescence and young adulthood ,Exposure to violence and subsequent romantic relationships behavior symposium,Summer 2020
546,"Goncy, Elizabeth A",Presentation,Sexual permissiveness: A key mediator between childhood sexual abuse and binge drinking frequency among sexual minority females. ,Childhood adverse experiences and health disparities among sexual and gender minority youth symposium ,Summer 2020
547,"Goncy, Elizabeth A",Presentation,Gender differences in perceptions of same-sex and opposite-sex intimate partner violence,Eastern Psychological Association ,Summer 2020
548,"Goncy, Elizabeth A",Poster Presentation,Poor parental attachment and communication: Risk factors for teen pregnancy,Society for Research on Adolescence,Summer 2020
549,"Goncy, Elizabeth A",Poster Presentation,"The association between trauma, fighting, and internalizing symptoms in adolescents ",Midwestern Psychological Association,Summer 2020
550,"Goncy, Elizabeth A",Poster Presentation,Impact of sexual education on STI prevalence in gender minorities ,Midwestern Psychological Association,Summer 2020
551,"Goncy, Elizabeth A",Poster Presentation,Prevalence of early sexual debut in traumatized sexual minority individuals. ,Midwestern Psychological Association,Summer 2020
552,"Goncy, Elizabeth A",Presentation,Sexual education and sexual minority status associated with IPV victimization ,Midwestern Psychological Association,Summer 2020
553,"Goncy, Elizabeth A",Poster Presentation,Sexual orientation: A moderator between sexual permissiveness and sexual partners,Midwestern Psychological Association,Summer 2020
554,"Goncy, Elizabeth A",Presentation,Pathways to revictimization: Childhood abuse and early substance use intiation. ,Midwestern Psychological Association,Summer 2020
555,"Goncy, Elizabeth A",Poster Presentation,"Childhood physical abuse, binge drinking, and sexual minority status. ",Midwestern Psychological Association,Summer 2020
556,"Goncy, Elizabeth A",Poster Presentation,Perceptions of same-sex and opposite-sex intimate partner violence using vignettes,Midwestern Psychological Association,Summer 2020
557,"Goncy, Elizabeth A",Poster Presentation,Religious identity relates to sexual myths,Midwestern Psychological Association,Summer 2020
558,"Goncy, Elizabeth A",Poster Presentation,"Neglectful childhood experiences, intimate partner violence, and the moderating role of early sex initiation ",Rocky Mountain Psychological Association,Summer 2020
559,"Goncy, Elizabeth A",Presentation,"Approval of corporal punishment, dating abuse perpetration, and key moderators ",Midwestern Psychological Association,Summer 2020
560,"Goncy, Elizabeth A",Poster Presentation,Sources of sexual education: Connection to contraceptive education and access ,Society for Prevention Research,Summer 2020
561,"Goncy, Elizabeth A",Poster Presentation,Threatening behavior victimization and depression: The moderating roles of meaning-based coping mechanisms. ,ResilienceCon,Summer 2020
562,"Goncy, Elizabeth A",Poster Presentation,Measurement of self-regulation in children and evaluation in a yoga intervention program,Association for Behavioral and Cognitive Therapies,Fall 2020
563,"Goncy, Elizabeth A",Poster Presentation,PTSD arousal symptoms mediate the relationship between adverse life experiences and dating abuse. ,2020 International Society for Traumatic Stress Studies,Fall 2020
564,"Goncy, Elizabeth A",Poster Presentation,"Sexual minority individuals, adverse childhood experiences and substance use",Association for Behavioral and Cognitive Therapies,Fall 2020
565,"Goncy, Elizabeth A",Poster Presentation,Promoting positive skills in children and adolescents through school-based yoga intervention,Association for Behavioral and Cognitive Therapies,Fall 2020
566,"Goncy, Elizabeth A",Poster Presentation,Linking corporal punishment approval and dating abuse perpetration among young adults: The effect of catastrophizing and trait forgiveness ,Association for Behavioral and Cognitive Therapies,Fall 2020
567,"Goncy, Elizabeth A",Poster Presentation,Does study methodology inflate the association between parent-to-child aggression and later dating abuse? A meta-analytic investigation. ,Association for Behavioral and Cognitive Therapies,Fall 2020
568,"Goncy, Elizabeth A",Poster Presentation,Is early substance use initiation related to increased revictimization risk in young adult dating relationships? ,Association for Behavioral and Cognitive Therapies,Fall 2020
569,"Goncy, Elizabeth A",Poster Presentation,The intervening effect of sexually permissive attitudes between childhood sexual abuse and binge drinking frequency among sexual minority females. ,Association for Behavioral and Cognitive Therapies,Fall 2020
570,"Goncy, Elizabeth A",Poster Presentation,Depression symptoms of victims of sexual violence: The exacerbating roles of self-blame and catastrophizing.,Association for Behavioral and Cognitive Therapies,Fall 2020
571,"Goncy, Elizabeth A",Presentation,Influence of parental attachment on teen sexual education received from family,2021 Midwestern Psychological Association conference,Spring 2021
572,"Goncy, Elizabeth A",Presentation,Psychometric properties and personality assessment norms among child custody evaluations and cases of neglect. ,Ohio Psychological Association,Spring 2021
573,"Goncy, Elizabeth A",Poster Presentation, How childhood sexual abuse related to sexual related misdemeanors.,2021 Society for Research in Child Development ,Spring 2021
574,"Goncy, Elizabeth A",Poster Presentation,Parental acceptance and rejection and its effect on romantic relationships.,2021 Midwestern Psychological Association annual conference,Spring 2021
575,"Goncy, Elizabeth A",Poster Presentation,Does maternal communication relation to sources of adolescent sexual education? ,Midwestern Psychological Association,Spring 2021
576,"Goncy, Elizabeth A",Presentation,Interdisciplinary research approach studying the effectiveness of yoga and mindfulness with juvenile offenders.,Ohio Psychology Association convention,Spring 2021
577,"Goncy, Elizabeth A",Poster Presentation,Romantic relationship satisfaction may protect against PTSD symptoms ,Midwestern Psychological Association,Spring 2021
578,"Goncy, Elizabeth A",Journal Publication,Preserving abstinence and preventing rape: How sex education textbooks contribute to rape culture,Archives of Sexual Behavior,Spring 2021
579,"Goncy, Elizabeth A",Presentation,The relationship between underage drinking and smoking and child sexual abuse.,2021Ohio Undergraduate Psychology Research Conference,Spring 2021
580,"Goncy, Elizabeth A",Poster Presentation,Do facets of agreeableness relate to young adult relationship satisfaction? ,2021 Midwestern Psychological Association annual conference,Spring 2021
581,"Goncy, Elizabeth A",Poster Presentation,Are fear of intimacy and post-traumatic stress disorder correlated? ,2021 Midwestern Psychological Association ,Spring 2021
582,"Goncy, Elizabeth A",Presentation,Adverse childhood experiences on perceptions of sexual violence. ,Midwestern Psychological Association,Spring 2021
583,"Goncy, Elizabeth A",Poster Presentation,Interpersonal versus other trauma: Association with fear of intimacy.,2021 Midwestern Psychological association annual conference,Spring 2021
584,"Goncy, Elizabeth A",Presentation,Does maternal or paternal attachment improve teen access to contraceptives?,2021 Midwestern Psychological Association annual conference,Spring 2021
585,"Goncy, Elizabeth A",Journal Publication,Exploring the Experiences and Responses of LGBTQ+ Adolescents to School Based Sex Education,Psychology in the Schools,Spring 2021
586,"Goncy, Elizabeth A",Presentation,Is social media jealousy in romantic relationships related to depression?,2021 Midwestern Psychological Association annual conference,Spring 2021
587,"Goncy, Elizabeth A",Poster Presentation,Associations of adverse childhood experiences and status offenses on misdemeanor crime. ,2021 Society for Prevention Research annual conference,Summer 2021
588,"Goncy, Elizabeth A",Poster Presentation,Parent-child aggression and dating abuse during adolescence and young adulthood: A meta-analytic review,Society for Prevention Research,Summer 2021
589,"Goncy, Elizabeth A",Poster Presentation,"Gender, attachment, and romantic relationship satisfaction: Testing novel methodology.",2021 American Psychological Association annual conference,Summer 2021
590,"Goncy, Elizabeth A",Poster Presentation,Perspectives of women on improving the quality of school sexual education to prevent teen pregnancies and STIs,2021 Society for Prevention Research annual conference,Summer 2021
591,"Goncy, Elizabeth A",Poster Presentation,"Gender, attachment, and romantic relationship satisfaction: Testing novel methodology. ",2021 American Psychological Association annual conference,Summer 2021
592,"Goncy, Elizabeth A",Poster Presentation,Associations of physical and sexual assault on subsequent young adult dating abuse ,2021 American Society of Criminology conference ,Summer 2021
593,"Goncy, Elizabeth A",Presentation,"Permsisive attitudes toward sex may facilitate sexual dating victimization, but among whom? An exploration of the differential effect across gender and sexual identity. ",2021 Society for Prevention Research ,Summer 2021
594,"Goncy, Elizabeth A",Presentation,Associations of physical and sexual assault on subsequent young adult dating abuse. ,2021 American Society of Criminology conference. ,Summer 2021
595,"Goncy, Elizabeth A",Poster Presentation,Does self-blaming and catastrophizing associate with dating abuse victimization and perpetration in dating young adults?,British Psychological Society Division of Counselling Psychology annual conference,Summer 2021
596,"Goncy, Elizabeth A",Poster Presentation,Associations of adverse childhood experiences and status offenses on misdemeanor crime.,2021 Society for Prevention Research annual conference,Summer 2021
597,"Goncy, Elizabeth A",Poster Presentation,"Trauma symptoms and dating abuse perpetration and victimization: Examination of gender, sexual orientation, and race as moderators among emerging adults. "," 2021 Society for the Study of Emerging Adulthood annual conference, virtual.",Fall 2021
598,"Goncy, Elizabeth A",Poster Presentation,Confirmatory factor analysis of the revised parenting styles and dimensions questionnaire: An emerging adult’s perspective,2021 Society for the Study of Emerging Adulthood annual conference,Fall 2021
599,"Goncy, Elizabeth A",Poster Presentation,"Emerging adult cigarette, vapor, alcohol, and marijuana use: Onset and recent use as related to parenting behavior. ","2021 Society for the Study of Emerging Adulthood annual conference, virtual. ",Fall 2021
600,"Goncy, Elizabeth A",Poster Presentation,Does depression and affect relate to dating abuse perpetration and victimization history among emerging adults? ,"2021 Society for the Study of Emerging Adulthood annual conference, virtual.",Fall 2021
601,"Goncy, Elizabeth A",Poster Presentation,"The association between sexual abuse, parental divorce or separation, and delinquency in young adults",2021 National Council on Family Relations annual conference,Fall 2021
602,"Goncy, Elizabeth A",Poster Presentation,Self-regulation and stress reduction: Testing a trauma-informed yoga intervention with incarcerated youth ,2021 International Society for Traumatic Stress Studies annual conference,Fall 2021
603,"Goncy, Elizabeth A",Journal Publication,"Patterns of dating and peer aggression among early adolescents: Relations with individual, peer, and schools factors",Psychology of Violence ,Fall 2021
604,"Goncy, Elizabeth A",Poster Presentation,The relationship between adverse childhood experiences and low-level crime.,2021 International Society for Traumatic Stress Studies,Fall 2021
605,"Goncy, Elizabeth A",Poster Presentation,Relationship satisfaction as a protective factor against aggressive tendencies in military related couples with posttraumatic stress disorder symptoms., San Antonio Virtual Combat PTSD Conference,Fall 2021
606,"Goncy, Elizabeth A",Presentation,Dyadic associations of social media jealousy on attachment-related avoidance and anxiety in romantic relationships. ,"2021 Society for the Study of Emerging Adulthood annual conference, virtual.",Fall 2021
607,"Goncy, Elizabeth A",Poster Presentation,The impact of adverse childhood experiences on substance abuse-related misdemeanors.,Midwestern Psychological Association,Spring 2022
608,"Goncy, Elizabeth A",Poster Presentation,The relationship between beliefs about sexual promiscuousness and blaming rape victims. , National Council on Undergraduate Research. ,Spring 2022
609,"Goncy, Elizabeth A",Presentation,Associations between romantic satisfaction and dating abuse among dating couples.,Midwestern Psychological Association,Spring 2022
610,"Goncy, Elizabeth A",Presentation,The mediating role of emotion regulation strategies on rejection sensitivity and depression and anxiety.,"Ohio Undergraduate Psychology Research Conference,",Spring 2022
611,"Goncy, Elizabeth A",Poster Presentation,Rejection sensitivity mediates the association between adverse childhood experiences and anxiety among adolescents. ,Choose Ohio First Conference,Spring 2022
612,"Goncy, Elizabeth A",Poster Presentation,"Parenting style and onset of adolescent cigarette, vapor, alcohol, and marijuana use. Poster presentation to the ","2021 Society for Research on Adolescence, New Orleans, LA. ",Spring 2022
613,"Goncy, Elizabeth A",Presentation,Are child sexual abuse and sexual related misdemeanor involvement related? ,Midwestern Psychological Association,Spring 2022
614,"Goncy, Elizabeth A",Poster Presentation,Interpersonal trauma rates for college aged students since the COVID-19 pandemic. ,2022 Resilience Con conference,Spring 2022
615,"Goncy, Elizabeth A",Presentation,Dating abuse among teens: Implications for mental health intervention. ,Ohio Psychological Association ,Spring 2022
616,"Goncy, Elizabeth A",Poster Presentation,The interaction of resiliency with experiencing interpersonal trauma on different types of forgiveness. ,Resilience Con conference,Spring 2022
617,"Goncy, Elizabeth A",Poster Presentation,Do emotion regulation strategies mediate the association between dating abuse and internalizing symptoms? ,Society for Research on Adolescence,Spring 2022
618,"Goncy, Elizabeth A",Poster Presentation,The role of parent-child relationship quality on parental aggression and adolescent problem behaviors.,Society for Research on Adolescence,Spring 2022
619,"Goncy, Elizabeth A",Presentation,Gender differences and perceptions on rape victims and perpetrators.,Midwestern Psychological Association,Spring 2022
620,"Goncy, Elizabeth A",Journal Publication,Assessing the factor structure and measurement invariance of the BASC-3 Behavioral and Emotional Screening System (BESS) student form across race and gender. ,Assessment for Effective Intervention ,Spring 2022
621,"Goncy, Elizabeth A",Poster Presentation, Other-blame moderates parent-to-child aggression and adolescent physical aggression. ,Southwestern Psychological Association,Spring 2022
622,"Goncy, Elizabeth A",Presentation,Does rumination moderate the associations between dating abuse and psychopathology?,Midwestern Psychological Association,Spring 2022
623,"Goncy, Elizabeth A",Journal Publication,Identifying gaps in sexual health education: What women learned and what women wish they learned.,American Journal of Sexuality Education ,Summer 2022
624,"Goncy, Elizabeth A",Presentation,Self-blame mediates parent-to-child aggression and adolescent depression. ,"2022 Society for Prevention Research,",Summer 2022
625,"Goncy, Elizabeth A",Poster Presentation,Validity of the CADRI measure using non-binary pronouns. ,"American Psychological Association, ",Summer 2022
626,"Goncy, Elizabeth A",Presentation,Access to healthcare based on LGBTQ+ identity. ,National LGBTQ Health Conference,Summer 2022
627,"Goncy, Elizabeth A",Journal Publication,Describing the silencing of LGBTQ+ identities in middle and high school sex education.,Contemporary School Psychology,Summer 2022
628,"Goncy, Elizabeth A",Journal Publication,When does technology use within dating relationships cross the line? A thematic content analysis of semi-structured interviews with young adults.,Psychology of Violence,Summer 2022
629,"Goncy, Elizabeth A",Journal Publication,Sexual and gender diverse youth marginalization in sex education and development of adaptive competencies.,Psychology in the Schools,Summer 2022
630,"Goncy, Elizabeth A",Journal Publication,Maternal communication about sexual content and ease of access to contraceptives.,Archives of Sexual Behavior,Summer 2022
631,"Goncy, Elizabeth A",Poster Presentation,An examination of severity of intimate partner violence within same-sex and opposite-sex couples,International Society for Research on Aggression,Summer 2022
632,"Goncy, Elizabeth A",Poster Presentation,The risk of abstinence-only education: Condom use amongst sexual minority youth and the use of the internet for sexual education,Society for Research on Adolescence,Summer 2022
633,"Goncy, Elizabeth A",Poster Presentation,Does trauma associate with catastrophizing in dyadic relationships?,International Study for Traumatic Stress Studies,Fall 2022
634,"Goncy, Elizabeth A",Poster Presentation,Evaluation of yoga intervention program and self-regulation measure in youth,The International Association of Yoga Therapist’s annual Symposium of Yoga Research,Fall 2022
635,"Goncy, Elizabeth A",Presentation,Prior victimization and sexuality education among diverse young adults: Associations with dating sexual abuse victimization and perpetration. ,Association for Behavioral and Cognitive Therapies ,Fall 2022
636,"Goncy, Elizabeth A",Poster Presentation,"Trauma-informed yoga pilot study, self-regulation, and stress reduction with incarcerated youths ",The International Association of Yoga Therapist’s annual Symposium of Yoga Research,Fall 2022
637,"Goncy, Elizabeth A",Presentation,The mediating role of emotion regulation strategies on rejection sensitivity and depression and anxiety. ,Association of Behavioral and Cognitive Therapy,Fall 2022
638,"Goncy, Elizabeth A",Poster Presentation,Sexual trauma and self-efficacy for help-seeking in dating abuse. ,Association of Behavioral and Cognitive Therapy,Fall 2022
639,"Goncy, Elizabeth A",Presentation,"Prior victimization and sexuality education among diverse young adults: Associations with dating sexual abuse victimization and perpetration. In I. Munshi* & E. Basting (Chairs), Exploring the risk factors for intimate partner violence in sexual and gender minority individuals",Association of Behavioral and Cognitive Therapy,Fall 2022
640,"Goncy, Elizabeth A",Poster Presentation,School-based yoga intervention for promoting adaptive skills in youth,The International Association of Yoga Therapist’s annual Symposium of Yoga Research,Fall 2022
641,"Goncy, Elizabeth A",Poster Presentation,The protective role of quality parent-adolescent relationships between adolescents’ self-regulation and sexual deviancy. ,Association of Behavioral and Cognitive Therapy,Fall 2022
642,"Goncy, Elizabeth A",Presentation,Creating a LGBTQ+ sex ed curriculum through a community-driven approach.  ,Transforming Care Conference on LGBTQ+ and HIV Health Equity.,Fall 2022
643,"Goncy, Elizabeth A",Poster Presentation,Rejection sensitivity mediates the association between adverse childhood experiences and anxiety among adolescents. ,Choose Ohio First,Fall 2022
644,"Goncy, Elizabeth A",Presentation,Does emotion dysregulation mediate associations between ACEs and adolescent depression? ,2023 Midwestern Psychological Association,Spring 2023
